State,Season,_YearMonth,AgeCategory_Legend,Sex_Label,Race_Label,MonthlyRate,Type
New York,2022-23,202212,≥18 years (Adults),All,"AI/AN, non-Hispanic",42.3,Crude Rate
New York,2022-23,202307,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
New York,2022-23,202304,≥18 years (Adults),All,"Black, non-Hispanic",32.2,Crude Rate
New York,2022-23,202211,≥18 years (Adults),All,"Black, non-Hispanic",72.9,Crude Rate
New York,2022-23,202302,≥18 years (Adults),All,"Black, non-Hispanic",88.7,Crude Rate
New York,2022-23,202303,≥18 years (Adults),All,"Black, non-Hispanic",59.1,Crude Rate
New York,2022-23,202306,≥18 years (Adults),All,"Black, non-Hispanic",11.8,Crude Rate
New York,2022-23,202212,≥18 years (Adults),All,"Black, non-Hispanic",79.5,Crude Rate
New York,2022-23,202307,≥18 years (Adults),All,"Black, non-Hispanic",13.1,Crude Rate
New York,2022-23,202210,≥18 years (Adults),All,"Black, non-Hispanic",111.7,Crude Rate
New York,2022-23,202305,≥18 years (Adults),All,"Black, non-Hispanic",19.1,Crude Rate
New York,2022-23,202309,≥18 years (Adults),All,"Black, non-Hispanic",44,Crude Rate
New York,2022-23,202308,≥18 years (Adults),All,"Black, non-Hispanic",30.2,Crude Rate
New York,2022-23,202301,≥18 years (Adults),All,"Black, non-Hispanic",89.4,Crude Rate
New York,2022-23,202307,≥18 years (Adults),All,"White, non-Hispanic",10.6,Crude Rate
New York,2022-23,202301,≥18 years (Adults),All,"White, non-Hispanic",65.1,Crude Rate
New York,2022-23,202309,≥18 years (Adults),All,"White, non-Hispanic",34.3,Crude Rate
New York,2022-23,202305,≥18 years (Adults),All,"White, non-Hispanic",19.9,Crude Rate
New York,2022-23,202212,≥18 years (Adults),All,"White, non-Hispanic",65.5,Crude Rate
New York,2022-23,202308,≥18 years (Adults),All,"White, non-Hispanic",20.1,Crude Rate
New York,2022-23,202303,≥18 years (Adults),All,"White, non-Hispanic",47.4,Crude Rate
New York,2022-23,202304,≥18 years (Adults),All,"White, non-Hispanic",29.6,Crude Rate
New York,2022-23,202211,≥18 years (Adults),All,"White, non-Hispanic",55,Crude Rate
New York,2022-23,202210,≥18 years (Adults),All,"White, non-Hispanic",75.3,Crude Rate
New York,2022-23,202302,≥18 years (Adults),All,"White, non-Hispanic",55.3,Crude Rate
New York,2022-23,202306,≥18 years (Adults),All,"White, non-Hispanic",10.6,Crude Rate
New York,2022-23,202308,≥18 years (Adults),Female,All,19.9,Crude Rate
New York,2022-23,202306,≥18 years (Adults),Female,All,10.3,Crude Rate
New York,2022-23,202212,≥18 years (Adults),Female,All,64.6,Crude Rate
New York,2022-23,202307,≥18 years (Adults),Female,All,10.4,Crude Rate
New York,2022-23,202303,≥18 years (Adults),Female,All,49.8,Crude Rate
New York,2022-23,202304,≥18 years (Adults),Female,All,31.9,Crude Rate
New York,2022-23,202301,≥18 years (Adults),Female,All,65.6,Crude Rate
New York,2022-23,202305,≥18 years (Adults),Female,All,20.2,Crude Rate
New York,2022-23,202210,≥18 years (Adults),Female,All,75.7,Crude Rate
New York,2022-23,202309,≥18 years (Adults),Female,All,34,Crude Rate
New York,2022-23,202302,≥18 years (Adults),Female,All,57.9,Crude Rate
New York,2022-23,202211,≥18 years (Adults),Female,All,54.7,Crude Rate
New York,2022-23,202307,≥18 years (Adults),Male,All,10,Crude Rate
New York,2022-23,202211,≥18 years (Adults),Male,All,55.2,Crude Rate
New York,2022-23,202304,≥18 years (Adults),Male,All,25.4,Crude Rate
New York,2022-23,202309,≥18 years (Adults),Male,All,34.3,Crude Rate
New York,2022-23,202302,≥18 years (Adults),Male,All,54.6,Crude Rate
New York,2022-23,202306,≥18 years (Adults),Male,All,9.9,Crude Rate
New York,2022-23,202212,≥18 years (Adults),Male,All,66.5,Crude Rate
New York,2022-23,202301,≥18 years (Adults),Male,All,62.4,Crude Rate
New York,2022-23,202210,≥18 years (Adults),Male,All,76,Crude Rate
New York,2022-23,202303,≥18 years (Adults),Male,All,43.5,Crude Rate
New York,2022-23,202305,≥18 years (Adults),Male,All,16.7,Crude Rate
New York,2022-23,202308,≥18 years (Adults),Male,All,20.3,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),All,Hispanic,27.7,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),All,Hispanic,8.5,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),All,Hispanic,16.2,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),All,Hispanic,12.1,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),All,Hispanic,24.6,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),All,Hispanic,45.2,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),All,Hispanic,6.9,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),All,Hispanic,30.7,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),All,Hispanic,24.6,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),All,Hispanic,16,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),All,Hispanic,24.2,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),All,Hispanic,52.5,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),All,"A/PI, non-Hispanic",0,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),All,"A/PI, non-Hispanic",18.1,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),All,"A/PI, non-Hispanic",18.1,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),All,"A/PI, non-Hispanic",9,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),All,"A/PI, non-Hispanic",9,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),All,"A/PI, non-Hispanic",13.5,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),All,"A/PI, non-Hispanic",22.6,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),All,"A/PI, non-Hispanic",4.5,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),All,"A/PI, non-Hispanic",18.1,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),All,"A/PI, non-Hispanic",22.6,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),All,"A/PI, non-Hispanic",18.1,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),All,"A/PI, non-Hispanic",40.6,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),All,"AI/AN, non-Hispanic",71.3,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),All,"AI/AN, non-Hispanic",72.9,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),All,"AI/AN, non-Hispanic",89.9,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),All,"AI/AN, non-Hispanic",14,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),All,"AI/AN, non-Hispanic",88.4,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),All,"AI/AN, non-Hispanic",40.3,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),All,"AI/AN, non-Hispanic",29.5,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),All,"AI/AN, non-Hispanic",45,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),All,"AI/AN, non-Hispanic",10.9,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),All,"AI/AN, non-Hispanic",31,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),All,"AI/AN, non-Hispanic",48.1,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),All,"AI/AN, non-Hispanic",32.6,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),All,"Black, non-Hispanic",24.6,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),All,"Black, non-Hispanic",49.1,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),All,"Black, non-Hispanic",34.4,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),All,"Black, non-Hispanic",29.5,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),All,"Black, non-Hispanic",49.1,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),All,"Black, non-Hispanic",44.2,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),All,"Black, non-Hispanic",24.6,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),All,"Black, non-Hispanic",108.1,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),All,"Black, non-Hispanic",9.8,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),All,"Black, non-Hispanic",29.5,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),All,"Black, non-Hispanic",14.7,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),All,"Black, non-Hispanic",19.7,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),All,"White, non-Hispanic",46,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),All,"White, non-Hispanic",88.1,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),All,"White, non-Hispanic",37.6,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),All,"White, non-Hispanic",32.6,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),All,"White, non-Hispanic",36.3,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),All,"White, non-Hispanic",39.8,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),All,"White, non-Hispanic",23.9,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),All,"White, non-Hispanic",16.2,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),All,"White, non-Hispanic",71.2,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),All,"White, non-Hispanic",10,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),All,"White, non-Hispanic",6.5,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),All,"White, non-Hispanic",29.6,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),Female,All,31,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),Female,All,34.8,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),Female,All,27.5,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),Female,All,15,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),Female,All,60,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),Female,All,41,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),Female,All,70.2,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),Female,All,22.3,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),Female,All,33.1,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),Female,All,9.4,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),Female,All,6.7,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),Female,All,23.8,Crude Rate
New Mexico,2022-23,202301,≥18 years (Adults),Male,All,35.1,Crude Rate
New Mexico,2022-23,202308,≥18 years (Adults),Male,All,15.1,Crude Rate
New Mexico,2022-23,202303,≥18 years (Adults),Male,All,36.9,Crude Rate
New Mexico,2022-23,202305,≥18 years (Adults),Male,All,18.5,Crude Rate
New Mexico,2022-23,202302,≥18 years (Adults),Male,All,28.9,Crude Rate
New Mexico,2022-23,202307,≥18 years (Adults),Male,All,8.2,Crude Rate
New Mexico,2022-23,202309,≥18 years (Adults),Male,All,21.7,Crude Rate
New Mexico,2022-23,202304,≥18 years (Adults),Male,All,29.5,Crude Rate
New Mexico,2022-23,202212,≥18 years (Adults),Male,All,54.4,Crude Rate
New Mexico,2022-23,202211,≥18 years (Adults),Male,All,70,Crude Rate
New Mexico,2022-23,202210,≥18 years (Adults),Male,All,36.3,Crude Rate
New Mexico,2022-23,202306,≥18 years (Adults),Male,All,9.4,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),All,Hispanic,31.7,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),All,Hispanic,33.8,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),All,Hispanic,2.1,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),All,Hispanic,12,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),All,Hispanic,3.5,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),All,Hispanic,47.2,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),All,Hispanic,16.9,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),All,Hispanic,9.9,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),All,Hispanic,20.4,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),All,Hispanic,9.2,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),All,Hispanic,30.3,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),All,Hispanic,5.6,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),All,"A/PI, non-Hispanic",4.7,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),All,"A/PI, non-Hispanic",15.3,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),All,"A/PI, non-Hispanic",9,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),All,"A/PI, non-Hispanic",30,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),All,"A/PI, non-Hispanic",16.9,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),All,"A/PI, non-Hispanic",12.1,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),All,"A/PI, non-Hispanic",3.2,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),All,"A/PI, non-Hispanic",33.7,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),All,"A/PI, non-Hispanic",32.7,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),All,"A/PI, non-Hispanic",26.9,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),All,"A/PI, non-Hispanic",4.7,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),All,"A/PI, non-Hispanic",22.1,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),All,"AI/AN, non-Hispanic",38,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),All,"AI/AN, non-Hispanic",68.4,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),All,"AI/AN, non-Hispanic",68.4,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),All,"AI/AN, non-Hispanic",53.2,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),All,"AI/AN, non-Hispanic",22.8,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),All,"AI/AN, non-Hispanic",91.2,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),All,"AI/AN, non-Hispanic",91.2,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),All,"AI/AN, non-Hispanic",22.8,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),All,"AI/AN, non-Hispanic",22.8,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),All,"AI/AN, non-Hispanic",15.2,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),All,"Black, non-Hispanic",5.2,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),All,"Black, non-Hispanic",30.3,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),All,"Black, non-Hispanic",42.5,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),All,"Black, non-Hispanic",22.5,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),All,"Black, non-Hispanic",57.6,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),All,"Black, non-Hispanic",2.6,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),All,"Black, non-Hispanic",19.1,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),All,"Black, non-Hispanic",16.9,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),All,"Black, non-Hispanic",7.8,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),All,"Black, non-Hispanic",90.1,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),All,"Black, non-Hispanic",47.2,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),All,"Black, non-Hispanic",78.8,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),All,"White, non-Hispanic",5.9,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),All,"White, non-Hispanic",43.6,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),All,"White, non-Hispanic",10.4,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),All,"White, non-Hispanic",27.3,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),All,"White, non-Hispanic",51.3,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),All,"White, non-Hispanic",12.8,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),All,"White, non-Hispanic",5,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),All,"White, non-Hispanic",60.7,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),All,"White, non-Hispanic",66.1,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),All,"White, non-Hispanic",18,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),All,"White, non-Hispanic",23.4,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),All,"White, non-Hispanic",34.6,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),Female,All,51.7,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),Female,All,32.8,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),Female,All,69.5,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),Female,All,61.4,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),Female,All,41.9,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),Female,All,12.4,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),Female,All,9.4,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),Female,All,22.6,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),Female,All,26.5,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),Female,All,4.6,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),Female,All,4.6,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),Female,All,16.9,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),Male,All,6.8,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),Male,All,21,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),Male,All,13,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),Male,All,8.7,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),Male,All,4.5,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),Male,All,43.5,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),Male,All,43,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),Male,All,58.6,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),Male,All,33.2,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),Male,All,16.4,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),Male,All,54.6,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),Male,All,26,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),All,Hispanic,23.8,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),All,Hispanic,17.9,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),All,Hispanic,6,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),All,Hispanic,21.8,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),All,Hispanic,15.9,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),All,Hispanic,7.9,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),All,Hispanic,27.8,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),All,Hispanic,6,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),All,Hispanic,4,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),All,Hispanic,9.9,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),All,Hispanic,13.9,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),All,Hispanic,4,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),All,"A/PI, non-Hispanic",5.9,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),All,"A/PI, non-Hispanic",7.9,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),All,"A/PI, non-Hispanic",19.7,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),All,"A/PI, non-Hispanic",19.7,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),All,"A/PI, non-Hispanic",9.9,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),All,"A/PI, non-Hispanic",7.9,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),All,"A/PI, non-Hispanic",0,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),All,"A/PI, non-Hispanic",5.9,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),All,"A/PI, non-Hispanic",3.9,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),All,"A/PI, non-Hispanic",7.9,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),All,"A/PI, non-Hispanic",7.9,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),All,"A/PI, non-Hispanic",13.8,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),All,"AI/AN, non-Hispanic",24.7,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),All,"AI/AN, non-Hispanic",24.7,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),All,"AI/AN, non-Hispanic",24.7,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),All,"AI/AN, non-Hispanic",74.1,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),All,"AI/AN, non-Hispanic",24.7,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),All,"AI/AN, non-Hispanic",49.4,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),All,"AI/AN, non-Hispanic",24.7,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),All,"Black, non-Hispanic",7.2,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),All,"Black, non-Hispanic",35.9,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),All,"Black, non-Hispanic",28.7,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),All,"Black, non-Hispanic",8.8,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),All,"Black, non-Hispanic",55,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),All,"Black, non-Hispanic",10.4,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),All,"Black, non-Hispanic",23.9,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),All,"Black, non-Hispanic",21.5,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),All,"Black, non-Hispanic",23.1,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),All,"Black, non-Hispanic",64.6,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),All,"Black, non-Hispanic",50.2,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),All,"Black, non-Hispanic",64.6,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),All,"White, non-Hispanic",27.8,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),All,"White, non-Hispanic",14.7,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),All,"White, non-Hispanic",51.9,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),All,"White, non-Hispanic",37.7,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),All,"White, non-Hispanic",44,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),All,"White, non-Hispanic",34.7,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),All,"White, non-Hispanic",7.4,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),All,"White, non-Hispanic",15.5,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),All,"White, non-Hispanic",26.5,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),All,"White, non-Hispanic",6.5,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),All,"White, non-Hispanic",35.4,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),All,"White, non-Hispanic",26.7,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),Female,All,14.7,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),Female,All,5.5,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),Female,All,32,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),Female,All,34.1,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),Female,All,25.1,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),Female,All,14.1,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),Female,All,47.3,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),Female,All,24.9,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),Female,All,42.8,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),Female,All,7.3,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),Female,All,37.9,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),Female,All,23.2,Crude Rate
Michigan,2022-23,202211,≥18 years (Adults),Male,All,37.4,Crude Rate
Michigan,2022-23,202302,≥18 years (Adults),Male,All,23.3,Crude Rate
Michigan,2022-23,202210,≥18 years (Adults),Male,All,44.6,Crude Rate
Michigan,2022-23,202306,≥18 years (Adults),Male,All,6.8,Crude Rate
Michigan,2022-23,202308,≥18 years (Adults),Male,All,13.6,Crude Rate
Michigan,2022-23,202212,≥18 years (Adults),Male,All,51.2,Crude Rate
Michigan,2022-23,202305,≥18 years (Adults),Male,All,15.3,Crude Rate
Michigan,2022-23,202309,≥18 years (Adults),Male,All,25.8,Crude Rate
Michigan,2022-23,202307,≥18 years (Adults),Male,All,6.8,Crude Rate
Michigan,2022-23,202301,≥18 years (Adults),Male,All,29.3,Crude Rate
Michigan,2022-23,202304,≥18 years (Adults),Male,All,27.5,Crude Rate
Michigan,2022-23,202303,≥18 years (Adults),Male,All,36.8,Crude Rate
Maryland,2022-23,202307,≥18 years (Adults),All,Hispanic,4.9,Crude Rate
Maryland,2022-23,202306,≥18 years (Adults),All,Hispanic,2.6,Crude Rate
Maryland,2022-23,202210,≥18 years (Adults),All,Hispanic,13.9,Crude Rate
Maryland,2022-23,202301,≥18 years (Adults),All,Hispanic,30.7,Crude Rate
Maryland,2022-23,202309,≥18 years (Adults),All,Hispanic,9.8,Crude Rate
Maryland,2022-23,202308,≥18 years (Adults),All,Hispanic,6.4,Crude Rate
Maryland,2022-23,202305,≥18 years (Adults),All,Hispanic,3,Crude Rate
Maryland,2022-23,202211,≥18 years (Adults),All,Hispanic,17.5,Crude Rate
Maryland,2022-23,202303,≥18 years (Adults),All,Hispanic,6.4,Crude Rate
Maryland,2022-23,202302,≥18 years (Adults),All,Hispanic,16,Crude Rate
